conta;valor;descricao
54;229,73;Waefaemaequ
66;523,97;Totaecydosabevo
32;457,04;Meshysulaebe
93;37,93;Logaebevu
61;454,69;Hyniwepeshaeravo
72;871,16;SHaekefely
37;566,03;Hukeryxeca
20;299,28;Revape
61;261,22;Jaerobaerolyse
42;358,37;Curopavaejijyjae
63;60,58;Xazhaenyzhyzhibyle
26;539,34;Gokagewivaebe
61;468,58;Tuwaraejivusho
48;59,21;Waedemi
59;2,81;Howeqamodae
36;651,98;Lubaehi
28;492,65;Tygaevirajocegy
8;47,08;Dagybini
17;202,11;Ducexewirolaeco
35;362,87;Gajyfo
20;77,53;ZHyxyjo
31;722,83;Jaelepisogaepoky
99;243,48;Jaelygexaki
61;420,27;Dyhimipy
97;682,58;Syshaeqoha
99;285,85;Cushemicoruhaele
62;617,90;Fawycocuqece
92;839,87;Qifosamohana
83;302,84;Xuvybu
79;38,66;Saenigewufo
30;86,34;Baeqilyzhebae
46;642,17;Qepaelebahunaetu
13;647,72;Nyjaesheju
12;118,67;Babanaegolyfi
27;610,58;Literafema
19;556,82;Waelukaepae
88;234,55;Sewynaeluxaeru
84;330,19;Saemyxishihexo
85;388,16;Coxanagae
11;492,65;Veshadajylu
6;3,87;Dypushesohejuru
20;361,20;ZHynahyhyxuva
60;127,65;ZHutavupokymu
65;921,24;Daloxuru
15;447,08;Puwacishu
62;220,11;ZHixyhozhutae
15;650,03;ZHupugakowitira
90;25,18;Tojyxevuzhysho
96;990,64;Redisygo
62;606,81;Meshupa
86;984,15;Hyriku
66;844,47;Qasiwo
71;173,68;Lylipequvopyse
14;46,71;Niwasho
3;716,14;Vikaxutory
44;696,79;SHaeqydi
39;16,64;Citusiqaebo
66;629,31;Kidawae
93;812,47;Pygale
83;476,82;Vebitaedomuhy
17;9,24;Jafyfaesemae
95;207,14;Kawefezhae
44;400,69;Gasolaesyko
41;442,09;Raemalujojaezhy
83;816,41;Cixawatecaepydy
22;410,08;Lymoma
46;710,46;Taegaesedosymaebu
18;494,80;Kokula
23;717,87;Cehavahugae
56;975,74;Hiboshiqefagaqi
36;294,24;Libicuzhaecae
28;414,37;Lilagyxeneshy
74;597,97;Qulyluvuginashe
29;612,42;Qiwyjufecae
36;103,59;Hyvujaesaelelorae
19;839,34;Wewilaedugyxydu
84;359,29;SHaxeshaeshatitole
98;484,63;Wiraefipinu
95;306,53;Nyxati
72;826,31;Ledahi
15;921,33;Nywopi
93;489,18;Saepufushavo
62;854,43;Wecaezhaesaexaexagu
79;562,74;Bisycixotububae
73;829,68;Fulefyshuci
28;181,47;Nelucyhyzhae
75;104,43;Sewyqaekishirae
82;20,94;Laejovesharawe
55;647,17;Kebeceqinydijae
16;139,07;Kapefemaky
81;673,24;Lutosa
60;875,18;Raehidishyvyshushu
14;71,08;Xusezhyso
12;24,97;Coshaerono
50;498,80;Lazhilae
56;584,42;Welegyluhunu
25;61,98;Jiqaehaeki
66;673,54;Tumedaetae
92;839,30;Mujogaejololatu
13;317,81;Gubapa
8;900,13;Rohiru
1;528,47;Kecaebi
68;225,03;Tyhazhawola
92;699,44;Pekysoshihy
36;592,05;Qezhalokylaemaeshu
28;218,65;Watovibaexaezhu
18;905,81;Fiqivaefaeko
62;763,23;Tyfaegogymofe
25;748,64;Janiroxyshiwice
56;990,77;Bohalugaedibo
91;691,34;Myraeqytitu
8;995,06;Hudaedodazhopa
97;943,19;Xakisae
8;32,75;Taelocaekaepeqy
93;764,03;Syqimenidawyga
85;792,54;Vuvalaezhiwe
39;575,30;Kaepawodelolo
79;29,36;Linaeraewaferisha
45;228,02;Waenepa
79;573,89;ZHajehu
99;915,05;Vudaexaegyto
11;959,10;Memyvaebi
43;847,20;Bozhojivafana
46;885,15;Vudesacysi
8;751,94;Volewuwapetubu
99;30,49;Vehupone
81;239,37;Saerurymofiko
60;474,12;Fasheneni
51;199,99;Danenae
41;991,67;Fipelylybo
9;550,10;Vulima
24;853,31;ZHetaeso
90;352,37;Cofyfunaxymipu
93;519,56;Dinaetuvushaeraevae
23;895,19;Puponaeqoxaxapi
54;414,77;Daemelyjijuho
83;595,16;Jaebyvo
36;196,84;Mapuvaesuhu
99;406,51;Hemalu
3;337,05;Nywaelozhusipala
83;956,97;Xulaminamanaqu
5;186,74;Nygomoqamabae
82;869,82;Daxikidy
63;93,02;Tykojirisha
63;248,51;Siwylezhi
37;83,73;Lishycusemu
94;674,82;Xaelaqushuxovime
23;5,35;Lutaekovetany
59;384,96;Maedywaepaelokidae
27;39,65;Nexapa
30;840,39;Kevatagae
61;10,97;Pigobaejazhekife
19;824,12;Haeqecadaeduqishi
6;275,78;Kupoqogyqylae
59;5,33;Laqozhy
75;663,29;Maeweqaejelajive
48;21,50;Gepitu
50;735,39;Gowivinylaejae
56;746,39;Gabiwaedugywuwy
66;364,69;Qydumi
70;0,35;Sekaehemasesecae
59;193,69;Vavikizhimihadae
76;219,13;Vakiwae
89;683,50;SHufufuho
43;517,44;Dujica
14;356,07;Holylaesijy
25;713,86;Puwixagane
38;176,85;Gowitaky
97;403,49;ZHuvexyjae
28;795,19;Dozhivi
24;911,28;Lylyzhaemahusisa
83;139,98;Jaevetato
30;873,81;Nanaecunojulae
69;643,37;Tenabyki
34;424,89;Womajyxa
1;632,51;Gylalepuxu
43;576,11;Cojuzhaerilu
97;977,91;SHewonimezhofoqo
72;393,10;Vaegylaepicy
11;864,80;Pilycu
65;869,99;Qeqagyrecusagi
38;211,38;Qagama
96;856,48;Nyliwaenifidy
97;726,33;Fuvufypashowe
53;925,58;Faeshoqucahoxu
53;362,52;Filyhijyvufefo
98;674,24;Qysyshezhaelepo
63;803,85;Vashejae
20;732,58;Mylipado
53;900,83;Rosuru
69;827,67;Kadivaevu
96;544,36;Wyvaesi
76;414,71;Tizhixaewave
68;255,03;Tiqomy
2;957,33;Kyvaji
29;571,99;Vukoky
99;541,86;Haepopi
58;91,69;Xosoco
73;508,98;Cobacejaequraego
46;323,89;Paliqecuwy
69;444,32;Suxymonuzhufuny
12;65,42;Degyda
64;154,09;Hadoluqaegushufa
9;850,85;Joqilo
35;972,04;Wymeso
74;513,05;Pazhapi
87;968,85;Hushaehidyva
35;1,72;Liwixyzheraxi
56;554,44;Pulaemumary
49;614,89;Fuzhezhy
57;256,50;SHawaecaepetimaefe
80;473,59;Naqodelirodoshae
51;801,78;Daewazhaeku
83;993,43;Qaehafovaxae
50;929,59;Pykecaege
15;198,76;Qukaeso
5;368,82;Jinolebiqusha
34;618,89;SHajunere
30;227,57;Folyrojipeposo
37;21,01;Jovadaejo
36;119,01;Xitypurilae
20;407,02;Xaericecobi
38;531,48;Gugepokyjevaewi
11;59,27;Bixaeha
85;884,41;Mishicepupy
8;442,31;Cymihulae
82;173,27;Lejajaewujiru
73;754,69;Haemawe
36;30,45;Raejiqyri
74;263,08;Xigotaeguny
22;708,93;Wizhyhe
38;122,04;Gynimahae
44;203,13;Faxijafeqaedecy
52;161,81;Haexavishy
33;619,55;Cehututohi
7;877,09;Kapaezhogisuje
38;437,96;Jurupishu
57;480,06;Raejaedaqe
78;540,48;Guzhaesuhami
75;251,09;Lobometoqasaepo
52;966,91;Wakonoti
51;170,77;Rydalu
7;426,62;Volixaky
93;192,01;Wymyrovaema
14;797,92;Paehupesaeshapyda
78;562,00;Mohuxy
17;837,70;Nasusezhy
71;450,41;Kaetanajovojasy
79;588,55;Jewoculylaeci
75;723,88;Tywumaqaehaery
72;418,39;Biharofufujo
49;114,00;Mebyhodire
23;869,07;ZHyduxu
64;191,02;Nonadylo
40;898,71;Daesunu
7;107,92;Towaenudulezhaeta
41;343,83;Cubydesovaemae
19;372,67;Wepybae
10;456,38;Magaemae
34;386,35;Hivaeshi
48;700,12;Netarykelu
68;712,93;Silokuha
42;360,25;Jyxatoxylulycu
68;375,83;Webemyvilaece
99;765,58;Pobaexicae
37;694,06;Bagipatyje
24;403,08;Senajivaevi
44;428,86;Xaetonupe
49;100,13;Laelawacogoshi
90;476,19;Waquwybiruqazhe
72;367,87;ZHorujoqepiqy
8;789,18;Domyho
80;519,90;Gavydasaepezhi
30;165,50;Qetofukaevysha
98;106,58;Cynodody
30;567,39;Letyluso
73;619,10;Navaxiwekycuvae
71;596,12;SHeshifypolaexyke
82;213,98;Wyfaroshybyga
12;866,21;Hywuzhaloronife
74;146,03;Totivaezhokapo
19;213,08;Rudyhybo
49;952,22;Tirasaqykoji
88;530,72;Raegushojytamyhu
97;10,24;Lakokaejinashujo
8;536,18;Xulaewishixacuxi
1;388,53;Qihozhoshobae
59;689,57;Vaelypi
22;873,58;Geduwaeshucyvu
43;59,18;Lomudomyjito
97;550,40;Cegoqi
28;220,18;Lucazhulaefaexe
40;247,34;Vimaegugofiky
32;992,06;ZHoqirohokylae
70;659,01;Texusohyshesukae
39;824,66;Palixygabyhi
48;975,72;Gohaewaqaenobeshu
31;845,13;Salaefiwy
67;520,62;Wiqity
69;523,75;Susege
4;748,05;ZHorelujy
32;622,20;Perejymypi
65;761,59;Suzhekaesubo
38;319,28;Taeludedaejubo
38;23,47;Rushufylasu
81;182,95;Lylimuhiqaevo
56;645,34;Vaewyqaeluke
14;971,26;Pefaeshiqo
7;746,45;Nudacavisohojy
22;18,26;Wajiqugowu
13;183,97;Labyfereha
88;915,65;Bewushaetegeby
83;314,34;SHodaewibetubodae
93;467,94;ZHaezhaefola
96;72,22;Qituzhaeqamo
74;968,21;Jobeby
57;624,14;Daefazhaefysaewae
62;736,16;Talyzhushibocybae
75;836,52;Giqumufatyly
54;645,21;Hogihibyluhasu
21;643,88;SHogahy
57;896,45;Xyjixaequcae
3;241,60;SHasesuwaenusywae
66;180,08;Lodazhyculyshili
75;683,70;Mikaefi
94;745,53;Xylytadazhae
44;584,90;Coheqygo
67;50,18;Cakyruvae
87;29,06;Jaefulehydorobu
55;706,64;Mujuzhi
97;502,89;Byshyshe
67;224,63;Maeduhaekipafo
33;456,84;Meponafenamyxo
81;80,91;Qushaebusejazhi
99;700,33;Xishosahalu
41;109,11;Rasaekyshi
90;327,47;Falaeluxu
79;667,96;SHeditaeshaeno
64;558,61;Pogykyshamy
13;473,77;Vakywuhydihu
24;69,00;Jalapeho
34;482,43;Lixofo
57;843,81;Jufuwaeruci
49;581,32;Ciwity
93;985,91;Caxaerudaqae
11;764,77;Cosarabele
12;323,30;Lobebifa
81;211,56;Qolasogitebamu
1;442,45;Tolanimoqo
8;728,96;Mofaxymaboke
13;658,86;Hokeveryzhoti
2;336,84;Hutaexa
69;927,85;Xepofisutaepa
94;558,86;SHojicaewaezhaxa
96;910,07;Lybaela
1;885,70;Dihiqaetusuvaru
6;787,80;Luwecoturoke
42;53,55;Mejefofahilae
66;324,24;ZHevejykote
7;233,98;Jixeliha
19;348,12;Dosocizhaemiwugo
76;864,14;Dizhilae
92;970,01;Cushezhefeshaewari
47;826,86;Paeweda
96;309,36;Gomosykyfe
19;417,54;Lasyxuluwumyqe
5;642,30;Qugaeraevuluzhe
84;255,80;Cizhowemileledae
69;303,50;Vasubefy
17;637,12;Huzhaelisu
12;932,22;Vyshonuwurykeri
84;247,55;Namaena
34;421,44;Woxonohiva
9;618,87;Bacopovaewe
12;981,41;Tohiraby
56;520,54;ZHukemucecica
80;199,66;Nadipushinale
38;457,69;Raqeli
2;469,58;Byfiru
94;447,62;Gejybogu
35;40,79;Lubaecekaepany
15;310,41;Dirymulae
89;58,94;SHaefozhe
58;549,77;Wyfaenynohijaebo
4;870,95;Putase
8;880,17;Tudala
30;534,22;Comivaelotukemae
84;298,56;Reposyxufu
58;118,81;Gawyju
99;563,35;Kikocoxeqoshae
3;73,10;Laquwogavimeqae
84;582,58;Romoba
72;458,14;Potoqe
22;789,34;Lodaepizhu
69;816,78;SHodigiwyne
42;662,22;Kucyxi
39;261,53;Gunylae
99;912,58;Lowijalu
36;181,10;Vekyzhi
90;78,86;Cewaemyfojae
1;446,75;Pishulo
96;107,36;Qaegixoco
23;981,35;Poshijexapiwo
79;605,45;Qogaelaedijo
8;308,01;Relaewafu
86;52,19;Qaerykigefysae
95;936,00;Qacomojimy
54;321,29;Halemuzhaexaely
10;626,32;Lysaezhi
46;865,63;Fopaegybo
94;760,98;Pivafe
51;642,84;Nijolaexydype
50;35,61;Caelelukaebishuby
12;600,75;Laetuxaeluzhisae
90;478,48;Fonyjixaedunyka
65;667,16;Kyrazhufoky
61;440,19;Xaegyshequniqupu
51;859,22;Kiwijiwa
99;561,89;Vaeliby
60;638,00;Tashohelefo
13;770,04;Tohaegelysheqo
8;312,51;Bemaelomacigaexa
41;740,15;Vaelavo
65;870,25;Cashevaexaejija
49;234,37;Mycaevafypuvywy
66;250,87;Vatehyrivaebe
72;347,22;Mesharemu
8;911,87;Caebevylo
12;542,58;SHixanyhege
66;36,36;Banilohide
78;624,68;Lashyne
68;758,16;SHaemyqoki
91;729,94;Haqanemedyfu
37;266,66;Picaeleledilime
20;894,63;Dazhoci
94;65,11;Foxeqasoqosuqae
9;972,39;Cejushyqo
87;720,01;Relavaegy
56;284,62;ZHabyshaexakaezho
74;304,85;SHoshykesuju
96;797,30;Wamivedozhafa
30;788,63;Wyzhilaezhilugy
52;885,44;Wovyfiwuqolysi
69;43,01;Guwuqofu
13;962,02;Tuteqorilufywe
73;473,08;ZHywytae
25;504,65;Waeneshajoko
55;681,78;Paedapidekejo
52;971,78;ZHozhaesurehe
10;689,90;Faefirofecae
88;304,86;Cunofibi
88;683,02;Mydywulicugi
5;909,02;Kagakisekifoni
98;564,73;Xeluhuge
25;836,28;Gytufaexaesheneqy
14;413,66;Jushyvy
18;766,67;Lonamae
80;406,32;ZHufyshe
38;508,94;Melijy
97;584,92;Jiraelibe
23;190,62;Gyhedaesajyvilo
39;413,33;Jaeludaenupae
61;170,01;Tyhufaeru
7;371,56;Wapogufa
39;877,12;Xakaenazhaewije
33;111,16;Kulyjaeqyjozhyky
33;402,52;Jydixapamumega
19;211,82;Lajapohi
16;189,16;Mejaekyhae
64;289,31;Nozhypi
78;154,84;Faefuvae
26;99,29;Paraenuwuli
46;677,22;SHaedoxapylaerae
27;399,96;Delinyme
73;932,09;Naetaraemoqero
88;833,13;SHejyzhase
5;549,82;Fomyrucumipa
96;660,74;Fukaesynoweshaefo
2;202,55;Lyqiqu
16;774,65;Xovixikerozhy
95;458,18;Nyxibaedeqy
34;213,13;Lezhaeqonupebyde
68;708,04;Rekofabae
26;77,34;Qolusashavotycae
59;517,36;Maelulaepi
72;934,01;Xaenimyvushe
84;270,84;Refemetu
18;980,41;Qijaehymaeby
51;868,44;Cyshisho
55;476,47;Caekety
26;366,75;Lywezharipokae
39;419,78;Cosuxiroge
41;324,48;Keqaeca
82;21,37;SHapushyre
76;424,30;Daxamovukudasi
83;830,32;Lynibi
43;875,97;Raevazhipevegyny
45;105,69;Hahuqyrelylaku
95;645,33;Loqoruvy
53;192,47;Teshuzhigaese
64;163,66;Ficulae
28;241,72;Kupitikaewyxy
27;54,20;Jotedovilofae
60;255,78;SHaropacaboda
28;935,78;Taekulagisamo
51;441,56;Cyhicamepivewi
99;600,79;Lilecaekaeraela
56;690,04;Winyvaebile
42;227,51;Burekonatae
73;879,72;Nerijeshabefu
43;212,24;Qaemaetugu
19;722,37;Kosulifa
15;450,87;Cidaeretelo
8;115,28;Gilaenoshu
86;989,37;Hebasixowudi
9;446,31;Bipypa
99;189,33;Xyguta
68;272,41;Lenybi
52;190,77;Jazhefogaloseca
94;708,60;Koluxy
88;295,46;Nygaetaekuvujami
27;181,99;Lefuvaejaji
49;522,79;Pyhyxyqyjo
49;740,14;Dudawesae
17;925,95;Repuvae
90;448,98;Cyfyxigaehukaefa
41;740,07;Citaecodalevele
48;735,03;Qonymerafaera
87;358,14;Jypizhytuzhedasha
21;652,78;Luqixevataeluge
44;919,72;Rafafikae
88;451,50;ZHomaxi
29;845,74;Kugaro
98;568,52;SHulaharusha
42;149,17;Faqacobe
86;974,67;Laracopine
44;315,50;Wezhura
60;788,14;Napavilyke
28;265,65;Razhawy
60;952,91;Xebekymehuzhahi
11;977,30;Tyduvuluxu
27;761,99;Libalelujyla
7;292,78;Pubyqe
37;7,97;Rerushusha
96;199,99;Jaeraelafyfa
6;827,91;Lijycoga
80;943,13;Dulide
65;825,14;ZHevevutehy
24;483,31;Vaejolugike
58;233,79;Hupaeluhaejilyla
61;963,19;Daeqofiwaxyshyfae
43;69,99;Dygufoxo
8;723,73;Tififoqily
62;352,77;Vimezhakaroco
81;34,50;Vacogoqupeqyla
23;336,68;Baerepolo
11;790,14;Roxolaeximatawo
61;503,26;SHalahezhisafi
78;725,81;Coxysokylu
85;292,29;ZHifoceveshaewa
66;632,02;Tuverecovyha
71;190,78;Pewumafimume
13;262,57;Mugiquqale
57;858,95;Saemunudoji
37;449,10;Macaemaecoby
77;708,76;Wokygubinylyco
74;645,90;Wyxobuxizhafuto
92;720,95;Daezhaeshyro
96;307,11;Gaetysymaxezhushae
35;306,33;Domyxaenehy
26;284,39;Golewaeshi
23;676,05;Haeshoti
22;256,06;Ketoni
83;462,02;Kagalaelako
77;476,90;Tudokyly
57;758,86;Nahovesheguloka
22;781,12;Jobaecae
83;479,67;Ginaposaxae
44;429,68;Pokeliroxae
83;351,62;Hytaekejae
89;134,91;Sugydobi
40;581,49;Lysaelaebifuqula
61;862,53;Gaelupebyhaeguto
94;399,43;ZHowedysygaemushi
62;923,41;Qebyxo
91;768,30;Jylenohosyhy
21;36,39;Kofekynymawevae
35;137,29;Vyraefe
57;240,70;Dazhaemi
70;953,90;Wucacogedehu
80;613,86;Gixaxi
73;765,81;Lishage
56;257,78;SHaexaevuwutolewu
71;110,48;Lodesi
47;971,68;Faxobaqezhu
1;418,99;Lonytae
6;402,26;Cisuzhaezhaecaely
92;785,66;Xoqumu
78;24,43;Liqoxavate
9;413,87;Matydaeduli
10;678,91;Bafaehuzhe
27;388,47;Qaevanucaebalu
86;516,75;Tucashimyguko
30;834,43;Neqyqiwaexyno
18;497,87;ZHucydeca
43;235,20;Naqadoxu
62;557,54;Mitisydata
40;666,53;Haetajaxishu
71;530,42;Qymorylyvehu
28;900,26;Vyrazhaely
37;107,51;Fozhimiqazhushuca
70;275,74;Jaexukubu
49;616,84;Jicerucorotuzhe
26;230,84;Rileto
97;301,54;Doqiwoliwy
50;959,19;Jakaeraeluzhuvudi
95;15,43;Xaraelaesheshishe
79;287,67;Felurepaenohae
66;670,31;Tyxexesisi
72;949,34;ZHuwixowae
32;228,30;Lulubuqage
86;927,73;Faexosi
92;431,77;Soshurari
32;944,56;Nuhamykuladasae
24;833,68;Qereqalywu
2;347,32;Saesejola
72;352,63;Figyry
82;167,67;Kaeligebaetily
50;776,76;Citotisafashu
53;558,55;ZHowimerolujyshe
14;884,91;Luwejuligebo
71;448,85;Voqawy
73;985,69;Waezhecogataerari
74;395,77;Fuvalozho
32;683,77;ZHiholowae
59;470,32;Goshefaelalusae
38;683,71;Cowisubae
96;25,88;Conaete
89;383,28;Gaefukupyvo
91;792,87;Gyhylubaetu
83;626,42;Daecityshashaexaqi
35;719,04;Kymaligae
89;62,69;Hacemehu
99;667,13;Xojexae
26;192,31;Syhiqubojoti
86;507,68;Lokaeqohonopa
16;142,45;Palaqulu
83;482,24;Xupezhizhyzhaejaezhi
78;677,53;Haelaefizhutyky
27;488,78;Ligyjy
96;531,22;ZHashobifuwo
41;847,62;Helyvowaexaeda
95;111,17;Xaqixefanaety
11;429,67;Tavogypabe
28;574,87;SHyhyse
78;878,31;Lilaetivaehiri
53;452,91;ZHygaehobyvaxana
59;365,87;Gaximekiriry
95;147,10;Gaegywesahefujy
32;940,07;Syfyloxa
74;459,45;Nipicyfaebydomo
84;514,92;Vaelyfa
95;961,08;Woguwyce
29;705,21;Mamutolo
60;666,96;Ganijepa
64;297,00;Haefafaja
69;470,06;Fegukydajunuwa
51;73,43;Kekulymydaeboci
94;86,65;Mybozhajifiwevy
14;966,95;Dulaerosowu
96;668,51;Mocicenaejifi
93;814,50;Lasovogaeho
89;706,77;Fyfaezhycyliqae
12;1,44;Daelyqo
54;271,79;Gapebotefewo
39;830,54;Koloredufuzhugu
6;449,64;Hadiwaewesashy
39;659,12;Raeshucaekabali
6;263,58;Docufafaequjafa
73;826,85;Wudacafybuxe
65;515,24;Husinecikaejoqe
92;291,60;Hivyzhymaxerepu
19;304,35;Syvaeshujabae
15;670,50;Pegigy
65;80,40;Cufufa
40;131,84;Cojaewaeqo
15;888,29;Jaemageguruwofae
70;457,40;Rotytywiky
22;75,64;Lozhojojeqiharae
94;621,46;Nudetibemovo
2;267,25;Pasijaeti
89;253,46;Cavipexusuxi
25;103,14;SHiqikele
40;415,47;Mymesaesumaxu
35;95,54;Tedaexave
44;667,28;Byvojufaetede
51;335,10;Talegaeshimaeposhy
26;67,74;Rilanicu
8;809,23;Qyxelaela
99;679,53;Baqishelerynudi
32;176,08;Cokaenorupyxely
60;964,17;Kugojusexusae
92;21,70;Womowyhe
47;885,58;SHaqaeli
66;789,56;Hohyganawawysha
11;400,41;Jalyfaeshi
97;653,99;Dykyly
41;260,57;Rijytu
83;698,61;Cocyxaeqeqishewe
17;899,08;Wuveburowy
37;9,03;Henecosifiqovu
4;407,19;Baebaewae
15;361,67;Xuhyzhelyci
46;749,23;Saeshiqoxy
60;47,21;Nocedushy
31;141,18;Laruwimi
53;313,35;Wifufalu
92;969,74;Ravaenabaete
36;837,01;Besasavyvy
49;933,79;Jipari
29;262,12;SHatyxiwashumavu
84;494,01;Joqutecohae
85;544,03;Nanaecyvilekatu
78;616,36;Xuhylu
20;101,12;Gogaxo
88;378,60;SHacaxemae
81;535,89;Waepybedaladyny
19;820,70;Segaezheka
28;674,13;Meqaebire
95;106,03;Leliqy
26;575,39;Xepynenawula
82;806,96;Kuxicere
53;351,12;Haetekivorae
16;333,16;Taewyshovoqo
4;735,61;Vezhatihaboleli
25;685,10;Myjaety
58;469,18;Lykulaqavonahu
49;376,49;Vosaefaesyjukisy
83;209,39;Rigocofo
62;151,44;Folunu
30;395,58;Nunatasyxae
77;594,53;Lohyfinige
45;782,97;Qaxixylishae
58;148,74;Bishyhi
6;107,06;Vonadekucae
47;735,36;Xyrivae
22;49,70;Xyferavekemype
97;100,93;Cylyde
59;171,80;Mihoxo
36;551,99;Daewaejewae
30;354,37;Gaerylu
84;202,12;Sikaeshae
86;730,61;Qulygejae
34;903,59;Fysasavaefo
99;12,28;Darytygu
94;758,09;Cadoposhely
58;820,03;Muryrae
56;482,72;Vykymowicaefaly
94;622,40;Momemo
59;703,97;Qatyso
40;89,95;Waerezhybyby
75;13,51;Pywemogiquha
5;277,73;Sosuli
8;321,59;Hemisemeleteha
77;272,82;Gisozharano
18;932,43;Colylaecakyhode
32;380,67;Boqudae
47;421,87;ZHygysadada
52;89,15;Diraerokifibity
53;827,58;Fezhace
18;160,67;Ralyjeto
33;464,84;Figuzhu
68;847,96;Lygexyqu
99;399,25;ZHilutule
56;375,47;Taerykecaelaesozhi
5;266,56;Jeroku
98;624,93;Tofaepaexivi
18;192,03;Voryraehy
80;589,51;Vilybaxisae
54;283,56;Myxadaecekemuqy
9;158,53;Xefaecemihe
96;710,80;SHydone
49;263,72;SHubaeqawazhe
87;761,33;Wegamaewivoqosy
76;6,19;Valuje
64;681,51;Gipaebilizhaevaeci
89;281,58;Caeviso
62;6,24;Latekupumae
94;914,86;Xysheqarerae
58;497,47;Fakunanomyte
57;632,60;Kafalafu
27;161,19;Koquvuledyly
57;573,95;Gixaevoxarolae
78;863,29;ZHitygae
9;541,37;Pazhabaqa
8;13,95;Rotifovyra
35;277,67;Sesuhyhujeqole
31;349,96;Byhulaxaka
54;223,40;Bynixucovome
69;723,21;Vekuhushi
22;256,44;Pixyqisosare
27;62,21;Nazhoshuqishalave
69;589,16;Xupazhegolasha
43;596,53;Magaelypojika
31;805,64;Felaelulodaega
90;729,21;Welaeruvagishe
30;770,05;Hugerosu
85;762,52;Ryhini
81;995,74;Raesufu
70;128,02;Vaehylutypyzho
86;566,88;Valevudishu
14;226,47;Wuxulyshosino
65;290,19;Pushodaefecaesupae
13;626,59;Kalokocy
67;882,39;Piliqohahaefy
14;766,75;Rorukeka
85;777,20;Pevokafesy
6;884,31;Xucefelufaeluhi
36;547,02;Cumusyzhadiwuvu
6;470,53;Nolitaesykakaeri
46;386,34;Pofuca
69;610,64;Pohuvygyke
68;750,42;Pereko
74;717,59;Naepaleqi
79;445,09;Tygofa
87;958,47;Hepovakyqe
14;797,92;Faejalaekelae
18;444,90;Nabehulaenalahy
91;50,15;Pedaxu
16;687,28;Vuteshaejaramy
13;445,15;Maejushicaekysho
72;757,98;SHojuxaehosaecu
90;787,58;Xeqaedu
25;21,01;Gadozhuxonaefi
35;731,75;Gaduqiraqy
46;695,44;Juqycyky
6;856,89;Kynaeraelolygaecy
90;247,77;Xasabihefaewi
15;249,15;Wewybaxazholyvae
58;540,33;Wafuvede
16;831,11;Fotibanucecaetu
1;125,29;Janytyguwe
96;601,54;Geshaebo
95;810,00;Qafisa
2;231,18;Licezhomaetati
85;557,76;Naeshicofyxexe
11;50,12;Rygula
22;18,49;Denylyda
88;133,01;Rosholynyvy
31;534,01;Gaeseshudataele
5;579,25;Fonashaezhyraeva
99;168,71;SHymashiti
37;238,18;Kufixusy
94;144,35;Loragexyqe
98;448,90;ZHuvokaelyfae
67;991,50;Jepaedo
67;162,99;ZHyneqeshitipeva
2;67,50;Jobaetu
56;982,07;Bebepaelole
21;294,93;Jodypishegi
6;676,71;Leguhakikukibo
73;512,26;Radehopipe
72;590,03;Japaxipesaxuje
32;771,33;Qopecigilyne
57;546,42;Giwaegugebaeba
59;678,32;Nokalu
93;904,91;Qihaelosy
93;586,69;ZHahudari
70;319,85;Xyxilyxoqe
2;586,90;Bugobe
94;269,24;Dibiqaeticuru
99;427,89;Sulabewenazhoge
56;288,83;Savera
47;644,75;Jaesuvaexupomo
95;291,17;Xobevyduvi
14;38,54;Rylabylogegope
64;898,60;Cebewavawecolo
58;390,60;Baehadejise
7;192,39;Jyvoby
2;523,65;Cilonofi
8;306,28;Hadyha
91;8,17;Xemyfa
9;628,90;Lexaekunae
25;987,28;Xuqukiboko
35;75,55;Vylovusynini
29;564,81;Cohizhae
99;293,72;Rusoxasewupolo
43;795,38;Kaesysa
72;579,67;Xilugo
22;578,93;Dacifyly
50;444,27;Recimy
70;825,57;Kewypacaekagaeja
92;51,25;Jipyfaesy
13;894,67;Paehutefubefa
41;583,49;Hinyradise
31;637,12;Lamesho
93;118,25;Xyvixaeluboshaeju
1;599,54;Haguna
1;497,30;Nuzhipakae
21;964,79;Nesaevaeraru
81;202,07;ZHoshiwotaevy
6;125,59;Masefiwaezhodore
76;416,68;Wepylae
53;539,58;Rytaerytozhivonu
49;598,77;Fobidaejae
16;165,03;Cebaefokiferae
19;3,49;Qetimovi
12;90,72;Mekyxifysheto
82;403,10;Faqabywo
75;774,66;Maetuje
46;561,32;Jivaetulelae
93;95,66;Mumusha
52;286,80;Runihy
51;446,41;Nunaekury
70;314,67;Xujyzhocae
99;813,92;Veceki
56;525,38;Pidaesyjaebite
18;506,13;Wexipo
45;754,52;Fodirijae
86;54,29;Vesaxu
39;101,83;Rufanamywasulo
32;479,66;Muqexi
80;930,97;Nofugiguri
99;311,40;Dushohyruroqila
18;477,73;Jibatydiko
93;633,70;Mywufaenusaejuqe
44;834,67;Reshoqy
12;497,85;Segycidiluka
89;483,54;ZHudalumu
4;637,43;ZHacebuso
9;866,56;ZHaewity
57;83,55;Culyty
43;831,04;Hefabaxe
48;107,14;Laemufaenaregaku
25;859,44;Suhoxyshe
59;516,63;ZHexyge
58;573,74;Hibeje
81;437,04;SHivytuzhi
31;979,10;Jicuruwoqyqy
82;588,64;Caezhatyjiralele
